ID,Name,Age,Gender,City,Country,CreditCard,FullAddress,UserSignUpDate,UserLastPurchaseDate,UserStatus,UserTotalPurchases,UserSegment,UserLocation,UserSourceType,UserLastLoginDate,UserPurchaseFrequency,Product Name,Category,Subcategory,Price,Date_Purchase,Quantity,Rating,Comment
882,Erik Roberts,150,F,Port Paulfurt,United States Virgin Islands,2705176166721409,"41592 Janice Cove Apt. 330, Markton, IL 18462",2022-11-23,2023-02-01,Churned,9,Frequent Shopper,Masonshire,Paid Ads,2023-05-23,Yearly,BeveragesBurst,Grocery,Beverages,534,2023-01-30,10,1,Themselves together significant nature ok every.
1397,Cindy Martin,77,M,Deborahchester,Latvia,2272816117285854,"251 Duncan Unions Apt. 490, West Catherine, SC 04657",2021-09-06,2022-07-02,Churned,8,Frequent Shopper,Richardsonstad,Referral,2023-01-02,Rarely,EducationalTales,Books,Educational,-91,2022-08-19,5,3,Easy participant down bag hundred then.
637,Christina Wilcox,66,F,Adkinsberg,United Kingdom,5173234720167464,"74391 Villarreal Land Suite 272, Camachoshire, VT 07209",2023-03-30,2023-07-22,Active,13,High Value,West Annetteville,Organic Search,2023-07-24,Yearly,TastyBeverages,Grocery,Beverages,-86,2022-07-09,2,3,Play personal join but bill.
423,Regina Booker,-3,F,Huntstad,Palau,2689502087412986,"7211 Sosa Rapid, South Heatherfort, IN 78026",2023-04-03,2023-06-16,Active,7,Frequent Shopper,West Matthewview,Paid Ads,2023-06-23,Yearly,ComfortTable,Furniture,Table,-18,2021-11-08,-5,6,Kind level manage teach board sing consumer.
727,Mr. Timothy Graham,150,M,New William,Seychelles,2270927370995709,"23315 Hall Viaduct Apt. 323, South Robert, OK 57201",2023-04-11,2023-06-28,Active,14,High Value,Martinfurt,Organic Search,2023-08-09,Yearly,ComfortChair,Furniture,Chair,965,2021-08-12,5,3,Sell character cause energy apply she.
967,Kyle Cunningham,150,M,Cruzburgh,Palau,2238316323702324,"998 Larry Common Suite 011, Lake Vincentmouth, IN 16994",2022-08-03,2022-11-01,Churned,11,High Value,Port Olivia,Referral,2023-08-02,Yearly,MegaLaptop,Electronics,Laptop,-76,2021-12-06,-2,4,Former develop clearly hundred yeah.
376,Kim Knight,-4,F,North Teresa,Luxembourg,5102604810022397,"6002 Wilson Squares, Savannahfurt, ME 60686",2023-07-10,2023-08-18,Active,12,High Value,Philipberg,Organic Search,2023-08-22,Monthly,ChairDeluxe,Furniture,Chair,371,2023-07-19,-2,3,Piece official which together friend defense sometimes nation.
524,Justin Greer,150,F,South Karenberg,Honduras,5342553210123000,"74516 Julian Lakes, Kellerton, CA 48725",2022-02-18,2023-01-27,Churned,7,Frequent Shopper,North Jonathanhaven,Organic Search,2023-05-09,Yearly,VegetablesBurst,Grocery,Vegetables,-89,2021-10-23,0,4,Night challenge all structure nothing piece.
438,Pamela Alvarado,19,F,Santiagochester,Benin,2720411035763329,"6496 Stewart Drive Suite 680, North Michael, AS 21547",2022-10-27,2023-01-13,Churned,14,High Value,Cameronfurt,Referral,2023-03-15,Yearly,The Art of Educational,Books,Educational,-55,2021-01-15,-1,2,Bar production even less food from.
1293,David Moran,-4,F,North Sally,Niger,5318735311218389,"7862 Gillespie Wells Apt. 902, Johnsonside, NH 99594",2022-07-30,2023-01-10,Churned,15,High Value,Sarafort,Organic Search,2023-06-20,Yearly,LaptopMaster,Electronics,Laptop,-45,2022-08-04,6,2,Computer level about example prevent.
150,Gail Hansen,150,M,West Jennifer,Botswana,2225138462571749,"1990 Lewis Ferry, North Deborahborough, NM 54501",2023-01-13,2023-04-29,Churned,13,High Value,New Michaelbury,Paid Ads,2023-05-24,Yearly,ChairGuide,Furniture,Chair,279,2020-09-29,1,6,Politics watch time name ability report.
1499,Amanda Lucero,0,M,North Carl,Falkland Islands (Malvinas),2281262927918047,"474 Javier Landing, Davisville, IN 07973",2022-05-27,2023-02-27,Churned,9,Frequent Shopper,South Glendaview,Referral,2023-07-25,Yearly,JacketFits,Clothing,Jacket,546,2020-11-05,10,1,Toward notice today speak data wish or.
1359,Richard Santos,-4,M,Carlyport,Western Sahara,5553260117503185,"6667 Lynch Rue Suite 965, Brooketon, IN 01329",2022-03-20,2023-03-21,Churned,11,High Value,East Todd,Paid Ads,2023-08-18,Yearly,JacketWear,Clothing,Jacket,446,2022-11-09,7,4,Others home ever cut table.
981,Kevin Wright,150,M,North Allen,Saint Pierre and Miquelon,2239030432134571,"67570 Fox Isle, Lake Normanborough, IN 05383",2022-12-18,2023-07-06,Active,12,High Value,East Rachelview,Organic Search,2023-07-15,Yearly,MegaLaptop,Electronics,Laptop,-63,2021-02-20,-3,6,That still sport strong service chance apply.
954,Kimberly Murray,83,M,Johnsonfort,Saint Lucia,2229528300349454,"5673 Rhodes Islands Suite 474, Buckleyborough, MO 81504",2022-03-04,2023-06-07,Active,1,Occasional Shopper,Sandovalstad,Paid Ads,2023-07-12,Yearly,LaptopMaster,Electronics,Laptop,547,2020-10-21,-5,2,Remember public series draw contain.
1350,Michael Alvarez,150,M,Port Mirandaberg,British Virgin Islands,2668704662036579,"USNS Barron, FPO AA 37001",2021-09-20,2022-02-22,Churned,1,Occasional Shopper,Port Crystaltown,Referral,2022-07-15,Rarely,Non-fictionFits,Books,Non-fiction,-69,2022-05-03,-2,3,Kid view worry and ok raise call.
143,Michael Coleman,5,M,Reyestown,Cocos (Keeling) Islands,2712733051740554,"366 Jasmine Spring Suite 973, Port Cassandra, PA 87443",2023-06-14,2023-08-22,Active,1,Occasional Shopper,Cookborough,Organic Search,2023-08-22,Monthly,LaptopPro,Electronics,Laptop,534,2022-04-05,9,3,Environment personal least authority.
717,Mary Sheppard,86,M,Payneside,Brazil,2292203176550575,"98864 Vargas Lock, Oliviabury, DE 10220",2023-07-06,2023-07-25,Active,11,High Value,Angelamouth,Paid Ads,2023-08-02,Yearly,ChairPlus,Furniture,Chair,-67,2023-06-18,2,5,Send economy economic just others plan.
526,Timothy Ryan,150,M,Carmenport,Saint Vincent and the Grenadines,2224447141886498,"221 Victor Villages Suite 045, Lake Mariahberg, WA 58074",2022-09-15,2023-07-15,Active,7,Frequent Shopper,East Davidbury,Organic Search,2023-08-18,Yearly,TastyBeverages,Grocery,Beverages,444,2023-06-22,7,6,Who impact morning.
583,Wendy Richardson,60,M,Valenciamouth,Sri Lanka,2228311358211640,"98349 Richard Square, Lawsonview, DE 74953",2021-10-18,2021-11-11,Churned,7,Frequent Shopper,New James,Organic Search,2023-04-27,Rarely,FictionGuide,Books,Fiction,863,2020-10-02,-1,0,Form he let base recent game deep rate.
975,Jody Richards,78,F,West Jamesshire,Mauritius,5570166920016696,"843 Nguyen Flats Suite 212, East Douglasland, ND 24642",2023-07-08,2023-07-20,Active,5,Occasional Shopper,Port Allenfurt,Paid Ads,2023-08-19,Yearly,TastyBeverages,Grocery,Beverages,-71,2022-05-22,-2,6,Local quality determine peace.
566,Sharon Mckinney,4,M,West Sabrina,French Polynesia,5237843663463666,"041 Hancock Mall, East Janet, DC 68991",2022-11-26,2023-01-19,Churned,8,Frequent Shopper,Laurenland,Paid Ads,2023-07-02,Yearly,UltraPhone,Electronics,Phone,-52,2021-07-19,-3,3,Challenge ago five tax.
1232,Gabriel Williams,-3,F,Haydenburgh,French Southern Territories,2274892122750024,"704 Perry Village, Wardville, WA 50444",2023-02-09,2023-03-11,Churned,6,Frequent Shopper,New Jasonhaven,Organic Search,2023-08-06,Yearly,UltraPhone,Electronics,Phone,755,2022-08-16,-2,-1,Place school among in.
440,Brandon Holt,150,M,North Jonathanland,Mismatched Country,5471282469092475,"82145 Kristin Squares, Port Kennethtown, NJ 71036",2022-06-24,2022-11-27,Churned,9,Frequent Shopper,Hilltown,Organic Search,2023-08-21,Yearly,,Electronics,Laptop,-9,2022-12-17,-4,5,Born body exactly ago sometimes option.
1155,Samantha Ward,4,F,Lake Elizabethshire,United Arab Emirates,5353756570580596,"9755 Lisa Fort Apt. 538, West Paula, TN 25809",2023-02-02,2023-03-29,Churned,10,Frequent Shopper,Danielstad,Paid Ads,2023-06-08,Yearly,EducationalTales,Books,Educational,-7,2023-06-12,-5,3,Report future worker.
174,Angela Nguyen,3,M,Kaiserbury,Mongolia,5174321047892905,"0751 Timothy Corners Suite 206, Lake Jason, HI 22376",2023-04-15,2023-06-22,Active,4,Occasional Shopper,Franktown,Organic Search,2023-08-04,Yearly,ProPants,Clothing,Pants,-66,2023-02-12,9,4,Attorney matter forward sure specific however war.
1266,Jessica Cobb,35,M,Bentonshire,Armenia,2259228493820311,"222 David Groves, Mariamouth, WV 99272",2021-10-01,2023-05-19,Churned,5,Occasional Shopper,Ariashaven,Paid Ads,2023-07-26,Yearly,TastyVegetables,Grocery,Vegetables,-12,2023-05-10,10,1,Happy for politics image.
123,Mrs. Emily Campbell,150,F,Annaland,Portugal,5548939915555954,"PSC 4597, Box 3246, APO AP 56782",2021-09-03,2022-07-11,Churned,3,Occasional Shopper,Lake Kristinamouth,Referral,2023-01-04,Rarely,LaptopPro,Electronics,Laptop,643,2022-12-02,10,0,Treat according painting college blue child.
138,Judy Hill,54,M,Greenland,Mongolia,2425539722713708,"946 Small Estate, Parkerview, SC 99024",2021-12-14,2022-08-10,Churned,7,Frequent Shopper,South James,Organic Search,2023-01-09,Rarely,EducationalGuide,Books,Educational,-92,2022-11-07,1,0,Red report development herself bar right.
879,Nicole Rodriguez,150,F,Lake Jonathan,New Zealand,2237481297157185,"798 Christopher Estates, Austinmouth, DE 43502",2022-06-20,2022-11-21,Churned,12,High Value,North Christopher,Organic Search,2023-07-11,Yearly,The Art of Educational,Books,Educational,659,2022-12-29,7,2,Business yeah one happen kid way.
1075,Richard White,-3,M,North Jeffreybury,Liechtenstein,2279209648251129,"PSC 4896, Box 3688, APO AE 47772",2022-02-08,2022-08-22,Churned,11,High Value,Victoriaport,Organic Search,2023-04-30,Rarely,FreshSnacks,Grocery,Snacks,188,2020-11-13,-1,0,Should brother but concern.
732,Kathryn Hamilton DVM,71,F,South Amberberg,Czech Republic,5218803193536129,"073 Marcus Lodge, Carlamouth, MN 25117",2021-10-12,2022-12-03,Churned,14,High Value,South Chad,Organic Search,2023-05-07,Yearly,FreshSnacks,Grocery,Snacks,233,2023-04-26,6,5,Main assume term.
624,Stephanie Rios,15,M,Williamstad,Palau,2700323058066270,"PSC 8692, Box 5875, APO AP 93895",2022-08-11,2023-05-15,Churned,3,Occasional Shopper,Lake Elaineburgh,Referral,2023-05-31,Yearly,UltraPhone,Electronics,Phone,-86,2022-05-01,-3,6,Pretty toward than fire sit.
784,Breanna Reed,150,M,Chadchester,Peru,2254677415091846,"266 Lawson Station Suite 526, Curtisborough, KY 41613",2023-05-26,2023-07-06,Active,7,Frequent Shopper,Reyeschester,Organic Search,2023-08-22,Yearly,LaptopMaster,Electronics,Laptop,111,2021-06-11,2,0,Task benefit happen worker hospital.
182,Linda Collins,3,F,East Amyland,Tajikistan,2421268949867113,"7368 Thomas Streets Apt. 525, Barrfurt, AS 29122",2022-02-27,2022-10-17,Churned,5,Occasional Shopper,Vegashire,Referral,2023-05-16,Yearly,TastySnacks,Grocery,Snacks,737,2021-02-21,5,-1,Consider fear evening.
617,Melinda Villa,150,F,Brittneyshire,Moldova,2595427195105368,"8655 Austin View Suite 590, Port Kristy, GA 46528",2023-07-04,2023-08-05,Active,3,Occasional Shopper,Curtischester,Organic Search,2023-08-21,Monthly,JacketWear,Clothing,Jacket,361,2022-06-19,2,6,Senior raise bit personal.
690,Alyssa Long,-2,F,Lake Steventon,Czech Republic,2232575380827565,"14073 Wyatt Pines Suite 499, North Thomashaven, SC 90939",2021-10-18,2023-07-25,Active,9,Frequent Shopper,Patelmouth,Paid Ads,2023-08-12,Yearly,VegetablesPro,Grocery,Vegetables,779,2021-05-14,-5,3,Pattern section drive teach.
1315,Tiffany Lawrence,5,F,East Jamesmouth,Vanuatu,5429351000809417,"6994 Lewis Mountains Suite 850, Scottview, AR 49791",2022-01-22,2022-06-17,Churned,1,Occasional Shopper,Guzmanburgh,Referral,2022-10-17,Rarely,FreshBeverages,Grocery,Beverages,396,2020-12-15,1,4,Require guess manage but.
240,Shirley Bennett,81,F,Port Edwinfort,Mismatched Country,5469452158369856,"8482 Alexandra Light Apt. 163, Port Feliciamouth, GU 48402",2021-10-11,2022-09-10,Churned,9,Frequent Shopper,Bradyburgh,Organic Search,2022-11-15,Yearly,,Electronics,Laptop,-65,2021-03-07,-5,3,Pretty beyond friend share.
1254,Carlos Rice,47,M,Chelseashire,United States Minor Outlying Islands,5262875159991949,"001 Irwin Shore, New Joel, AK 96315",2022-03-05,2022-10-01,Churned,7,Frequent Shopper,Myersmouth,Paid Ads,2023-01-18,Yearly,ShirtWear,Clothing,Shirt,970,2022-05-10,10,5,Consider mind can local although.
458,William Long,150,M,North Samuelshire,Lebanon,5541832135854256,"370 Michael Point Apt. 211, Arnoldland, PW 93613",2022-07-06,2022-07-07,Churned,4,Occasional Shopper,Lake Peterberg,Paid Ads,2023-03-01,Rarely,SpeakerPro,Electronics,Speaker,180,2021-08-15,-3,0,Station arrive place to score response.
681,Brian James,14,M,Port Rebeccahaven,American Samoa,2720818579358110,"5060 James Mountains, Norrisstad, GA 75224",2022-08-01,2022-09-14,Churned,8,Frequent Shopper,Danielshaven,Paid Ads,2022-09-19,Yearly,FreshSnacks,Grocery,Snacks,34,2020-11-04,9,6,Community want financial explain job control choice.
465,Richard Owens,4,F,Hernandezbury,Cameroon,2295998615745382,"802 Thompson Mill, Michaelbury, MD 29069",2023-07-09,2023-07-28,Active,15,High Value,East Katrinaside,Referral,2023-08-18,Monthly,FreshSnacks,Grocery,Snacks,-23,2023-05-22,-1,1,Order news enter he probably.
1187,Nicholas Werner,62,F,South Josephtown,Saint Barthelemy,2232685133874010,"PSC 7252, Box 7933, APO AE 72441",2022-10-09,2023-07-15,Active,7,Frequent Shopper,Haroldtown,Paid Ads,2023-08-03,Yearly,BeveragesBurst,Grocery,Beverages,-7,2021-10-04,9,6,Whether born plant account key scientist.
1191,Brooke Stephenson,12,M,Port Wesleymouth,Mongolia,2250019126889644,"0821 Wright View Suite 954, Elizabethside, NH 35737",2021-11-26,2023-08-15,Active,12,High Value,Port Pamfort,Referral,2023-08-23,Monthly,ProJacket,Clothing,Jacket,251,2023-08-20,-5,2,Method instead blue family chair himself.
145,Stacey Coleman,150,F,Jefferyfort,Turkmenistan,5384989678846188,"50637 Brooks Drives Suite 454, Lake Jasonview, AR 73663",2021-10-10,2022-03-12,Churned,2,Occasional Shopper,Kellytown,Paid Ads,2022-11-08,Rarely,ComfortTable,Furniture,Table,-48,2023-06-25,-1,5,Good support national.
206,Sarah Rodriguez,56,F,Heatherburgh,Jersey,2230807596423802,"109 Quinn Ridges Suite 429, Port Roger, VT 80583",2022-07-12,2023-04-25,Churned,2,Occasional Shopper,New Monica,Paid Ads,2023-08-12,Yearly,ProShirt,Clothing,Shirt,74,2022-01-22,1,-1,Environmental cover after.
1212,Melissa Sharp,0,M,Karenberg,Latvia,5134331046758220,"03247 Tanya Glens Suite 683, Brownside, MA 90804",2021-10-10,2023-07-28,Active,4,Occasional Shopper,South Amy,Paid Ads,2023-07-30,Monthly,EducationalGuide,Books,Educational,-3,2021-05-15,-3,2,Specific month their fear bag finally fund.
1485,Rebecca Thompson,-5,M,West Cynthiaport,Saint Barthelemy,5550623034327983,"0133 Robinson Plaza, Lake Robinstad, NJ 09636",2022-08-22,2023-07-26,Active,9,Frequent Shopper,East William,Organic Search,2023-08-07,Yearly,FictionGuide,Books,Fiction,-86,2020-12-28,6,4,Idea short kind rich religious.
324,Scott Ingram,-2,F,East Aaron,Bouvet Island (Bouvetoya),5114051206818093,"195 Ryan Shoals Suite 378, Port John, ID 09178",2021-12-23,2022-04-28,Churned,15,High Value,New Alexander,Referral,2022-07-04,Rarely,SpeakerMaster,Electronics,Speaker,565,2021-03-03,-4,3,Choose inside eye.
657,Troy Carter,39,M,Chandlerport,Vietnam,5369539662600361,"Unit 6761 Box 8975, DPO AA 61543",2022-07-08,2023-03-09,Churned,14,High Value,South Michelleside,Paid Ads,2023-08-02,Yearly,FreshBeverages,Grocery,Beverages,970,2023-08-02,-5,-1,Sea sea five operation.
1369,Alicia Martinez,63,M,South Adamport,Georgia,2275479366367969,"666 Joshua Common Suite 011, West Debramouth, SD 87925",2021-10-27,2023-02-08,Churned,3,Occasional Shopper,Lake Adammouth,Organic Search,2023-05-10,Yearly,FictionTales,Books,Fiction,-97,2022-01-23,-1,5,Summer how attack writer common whom will.
714,Mrs. Michele Perkins,4,M,Mooreton,Faroe Islands,5456695161748517,"3916 Bridget Camp, Bentonborough, MT 52139",2021-12-18,2023-03-21,Churned,15,High Value,Stonefurt,Organic Search,2023-04-17,Yearly,ComfortTable,Furniture,Table,312,2022-01-17,-4,4,Others though physical learn home determine dinner.
1384,Isaiah Griffith,84,M,West Amandaton,Colombia,5377690763999754,"16001 Henry Island Suite 181, Reynoldsport, PA 41817",2023-07-06,2023-07-09,Active,13,High Value,Elizabethville,Paid Ads,2023-08-22,Yearly,SnacksBurst,Grocery,Snacks,308,2022-05-24,-5,1,Collection two condition service admit study hand describe.
1420,Ashley Hamilton,76,F,West Patrickchester,Mongolia,2712125756834354,"8044 Long Fork Suite 818, South Natalieville, MO 56224",2021-10-23,2022-12-12,Churned,12,High Value,Port Andrew,Paid Ads,2023-05-05,Yearly,,Books,Educational,637,2022-01-04,4,5,Much medical mind.
79,Michael Garcia,4,F,Jonesfort,Benin,2279444754299634,"Unit 3033 Box 1678, DPO AP 85594",2022-10-30,2023-01-25,Churned,1,Occasional Shopper,Thompsonmouth,Organic Search,2023-07-18,Yearly,PhoneMaster,Electronics,Phone,-74,2023-05-18,10,1,Mean end put operation need ball our news.
1365,Dennis Henderson,150,M,South Laura,Russian Federation,2237125564215636,"65243 Kimberly Path, Port Jessicastad, NJ 93802",2021-11-21,2022-10-07,Churned,8,Frequent Shopper,Lake Jessica,Paid Ads,2023-05-12,Yearly,Non-fictionTales,Books,Non-fiction,717,2022-04-09,-2,4,Itself listen rock sign most PM room.
1352,Tiffany Moore,150,F,North Melissa,Saint Kitts and Nevis,2241134761428350,"72777 Hampton Inlet Apt. 587, Lisamouth, CO 50217",2023-03-22,2023-05-27,Churned,4,Occasional Shopper,Stephentown,Referral,2023-05-31,Yearly,UltraSpeaker,Electronics,Speaker,-89,2021-05-01,-4,5,For body usually.
687,Joseph Flores,4,F,New Robert,Brazil,2312799799301706,"320 Angela Forges Suite 943, Russelltown, MA 49320",2023-05-25,2023-08-13,Active,15,High Value,Wilsonport,Paid Ads,2023-08-15,Monthly,ProShirt,Clothing,Shirt,283,2023-02-12,2,3,Lose serious ten ball dark drive art.
166,James Robbins,150,F,West Angela,Bulgaria,5191637390998836,"03674 Walker Prairie Suite 658, New Nicole, GU 14772",2022-03-13,2023-06-05,Active,13,High Value,Davidville,Organic Search,2023-08-14,Yearly,ChairPlus,Furniture,Chair,201,2021-11-28,0,0,Stock cold approach game up if.
229,Breanna Lucas,3,F,West Lisaside,Georgia,2249455016419809,"400 Kelly Square Apt. 386, New Christinabury, FL 15036",2021-10-11,2022-12-01,Churned,6,Frequent Shopper,Lake Moniquestad,Paid Ads,2023-05-22,Yearly,FreshBeverages,Grocery,Beverages,-47,2022-01-13,2,1,Store response perhaps agreement however grow man.
1449,Melissa Stewart,150,M,North Ashley,Denmark,2283186257870213,"252 Beth Cape, South Robert, VI 01484",2023-08-08,2023-08-11,Active,12,High Value,West Brooke,Paid Ads,2023-08-11,Monthly,ComfortChair,Furniture,Chair,-20,2022-03-29,-2,3,Teach brother property main.
1415,Kendra Morrison,150,F,Lake Kimberlytown,Romania,2458851112329569,"174 Ann Tunnel, North Catherineside, WI 37042",2023-04-02,2023-05-23,Churned,7,Frequent Shopper,Clarkton,Organic Search,2023-06-09,Yearly,TastyVegetables,Grocery,Vegetables,-70,2021-04-14,4,0,Star more consumer public everybody.
740,Robert Robertson,150,M,Christophershire,Holy See (Vatican City State),5150494400612430,"503 Atkins Centers Suite 262, North Arthurstad, AR 86079",2022-10-30,2023-01-14,Churned,6,Frequent Shopper,Amymouth,Organic Search,2023-04-18,Yearly,,Electronics,Speaker,904,2021-03-12,1,1,Become consumer various condition.
100,John Reed,150,F,Robertport,Guinea-Bissau,5558311812019095,"105 Lloyd Run, North Debbie, WV 36766",2023-05-22,2023-06-25,Active,10,Frequent Shopper,North Pamelachester,Referral,2023-07-08,Yearly,,Electronics,Phone,772,2023-03-21,-5,4,Nearly culture bring still only care.
290,Ricardo Randolph,33,F,Evansshire,Egypt,2228247028833811,"10271 Jessica Bypass, Georgeshire, WI 34216",2023-03-08,2023-06-20,Active,6,Frequent Shopper,Muellerborough,Referral,2023-08-20,Yearly,SnacksBurst,Grocery,Snacks,944,2021-01-30,2,5,Mrs reflect performance mean safe have road.
444,Kevin Howell,1,M,South Blakeport,Falkland Islands (Malvinas),2226856449751063,"6846 Anthony Stravenue, South Zacharyborough, IN 27106",2022-04-28,2023-08-11,Active,4,Occasional Shopper,Alvaradotown,Referral,2023-08-20,Monthly,VegetablesBurst,Grocery,Vegetables,-22,2022-05-30,6,6,Line walk practice site agree station.
878,Richard Morris,3,F,Port Garyton,Botswana,2354519751766699,"10709 William Port, Roberthaven, GA 71153",2023-07-19,2023-08-07,Active,2,Occasional Shopper,Jasonstad,Referral,2023-08-11,Monthly,TastySnacks,Grocery,Snacks,39,2022-12-17,4,3,But something history her instead kind position.
